"Experiment","Structure","Condition","Run","N","P","Signal","Noise","SignalFraction","Method","Mtry","ARI","NMI","Time"
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",20,200,50,20,30,0.4,"kml3d",NA,0.449637890471054,0.572992337961232,4.41600000000017
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",1,200,100,40,60,0.4,"longTAPIO",10,0.274862369338465,0.463098079354617,3.98500000000058
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",1,200,100,40,60,0.4,"kml3d",NA,0.26602356714798,0.354499897065137,13.6170000000002
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",2,200,100,40,60,0.4,"longTAPIO",10,0.460196206715158,0.611264941591451,3.86099999999988
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",2,200,100,40,60,0.4,"kml3d",NA,0.363524528673765,0.497562294811505,13.8990000000003
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",3,200,100,40,60,0.4,"longTAPIO",10,0.420197831779307,0.677098399888622,3.69000000000051
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",3,200,100,40,60,0.4,"kml3d",NA,0.294567709362406,0.417187555249562,15.4699999999993
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",4,200,100,40,60,0.4,"longTAPIO",10,0.347118816832642,0.53767295610619,4.18000000000029
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",4,200,100,40,60,0.4,"kml3d",NA,0.322343558127584,0.408482321384755,14.6629999999996
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",5,200,100,40,60,0.4,"longTAPIO",10,0.172130202847375,0.390062879532517,3.83899999999994
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",5,200,100,40,60,0.4,"kml3d",NA,0.396041588916202,0.500550035259591,14.4339999999993
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",6,200,100,40,60,0.4,"longTAPIO",10,0.460194879348849,0.60290122919921,4.09799999999996
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",6,200,100,40,60,0.4,"kml3d",NA,0.46473948189723,0.574809067543724,13.3690000000006
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",7,200,100,40,60,0.4,"longTAPIO",10,0.54173102931226,0.682604574390988,4.29799999999977
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",7,200,100,40,60,0.4,"kml3d",NA,0.365830648442801,0.497886273663925,14.7109999999993
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",8,200,100,40,60,0.4,"longTAPIO",10,0.197676168606854,0.430053653291044,4.08500000000004
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",8,200,100,40,60,0.4,"kml3d",NA,0.259058820113283,0.434734975928023,14.2089999999998
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",9,200,100,40,60,0.4,"longTAPIO",10,0.419470875836283,0.602698203148472,3.90599999999995
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",9,200,100,40,60,0.4,"kml3d",NA,0.381092453646263,0.461827237699437,14.8190000000004
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",10,200,100,40,60,0.4,"longTAPIO",10,0.33729222822781,0.434299958129997,4.24600000000009
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",10,200,100,40,60,0.4,"kml3d",NA,0.370577354778955,0.524047643536277,14.8389999999999
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",11,200,100,40,60,0.4,"longTAPIO",10,0.220007661160685,0.37654491916385,3.90900000000056
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",11,200,100,40,60,0.4,"kml3d",NA,0.145724625623043,0.276971777892523,14.2930000000006
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",12,200,100,40,60,0.4,"longTAPIO",10,0.6033468881758,0.71122886185944,4.39800000000014
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",12,200,100,40,60,0.4,"kml3d",NA,0.546341146788732,0.647788719668351,14.5209999999997
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",13,200,100,40,60,0.4,"longTAPIO",10,0.318315057753878,0.492746974944782,4.38299999999981
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",13,200,100,40,60,0.4,"kml3d",NA,0.434057124192691,0.558969937722359,14.7940000000008
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",14,200,100,40,60,0.4,"longTAPIO",10,0.514463050766531,0.640480204610975,3.72600000000057
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",14,200,100,40,60,0.4,"kml3d",NA,0.420287176984318,0.572481839771274,13.2449999999999
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",15,200,100,40,60,0.4,"longTAPIO",10,0.631488438683362,0.710447296220991,3.78799999999956
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",15,200,100,40,60,0.4,"kml3d",NA,0.474684197639071,0.615100498289902,13.5920000000006
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",16,200,100,40,60,0.4,"longTAPIO",10,0.294157434094117,0.543344155375365,3.73199999999997
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",16,200,100,40,60,0.4,"kml3d",NA,0.289767883524439,0.418632576614367,13.4380000000001
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",17,200,100,40,60,0.4,"longTAPIO",10,0.429980531686171,0.564496595529244,3.82800000000043
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",17,200,100,40,60,0.4,"kml3d",NA,0.415863375815796,0.512391771674446,13.3649999999998
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",18,200,100,40,60,0.4,"longTAPIO",10,0.316801081721365,0.540003127056449,3.66600000000017
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",18,200,100,40,60,0.4,"kml3d",NA,0.324743491495691,0.468359245338732,14.4930000000004
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",19,200,100,40,60,0.4,"longTAPIO",10,0.361914968253701,0.521771427297861,4.3149999999996
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",19,200,100,40,60,0.4,"kml3d",NA,0.52023363925591,0.631809654564535,15.3270000000002
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",20,200,100,40,60,0.4,"longTAPIO",10,0.491226018342408,0.619722488557223,4.17500000000018
"DIMENSIONALITY","IMBALANCED","N200_P100_S40",20,200,100,40,60,0.4,"kml3d",NA,0.491703696911975,0.60487360130209,15.7699999999995
"NUISANCE","BALANCED","N120_P8_S8",1,120,8,8,0,1,"longTAPIO",3,0.719791795761557,0.790784402202633,1.57800000000043
"NUISANCE","BALANCED","N120_P8_S8",1,120,8,8,0,1,"kml3d",NA,0.806643661355866,0.822253814510335,0.465000000000146
"NUISANCE","BALANCED","N120_P8_S8",2,120,8,8,0,1,"longTAPIO",3,0.726400175173957,0.796196727534836,1.55199999999968
"NUISANCE","BALANCED","N120_P8_S8",2,120,8,8,0,1,"kml3d",NA,0.62583426072509,0.695785271210535,0.471000000000458
"NUISANCE","BALANCED","N120_P8_S8",3,120,8,8,0,1,"longTAPIO",3,0.768257428708936,0.812360718048262,1.47800000000007
"NUISANCE","BALANCED","N120_P8_S8",3,120,8,8,0,1,"kml3d",NA,0.781067956521601,0.80237926288727,0.471999999999753
"NUISANCE","BALANCED","N120_P8_S8",4,120,8,8,0,1,"longTAPIO",3,0.843887178969676,0.88243946815583,1.48700000000008
"NUISANCE","BALANCED","N120_P8_S8",4,120,8,8,0,1,"kml3d",NA,0.753191232566929,0.787371076331083,0.466000000000349
"NUISANCE","BALANCED","N120_P8_S8",5,120,8,8,0,1,"longTAPIO",3,0.955960235321142,0.955027991117732,1.46100000000024
"NUISANCE","BALANCED","N120_P8_S8",5,120,8,8,0,1,"kml3d",NA,0.608072859378634,0.677172732014783,0.478000000000065
"NUISANCE","BALANCED","N120_P8_S8",6,120,8,8,0,1,"longTAPIO",3,0.828311974879063,0.873355651440036,1.54799999999977
"NUISANCE","BALANCED","N120_P8_S8",6,120,8,8,0,1,"kml3d",NA,0.785839237845933,0.824330704487867,0.48700000000008
"NUISANCE","BALANCED","N120_P8_S8",7,120,8,8,0,1,"longTAPIO",3,0.709263441132865,0.780686506411104,1.3730000000005
"NUISANCE","BALANCED","N120_P8_S8",7,120,8,8,0,1,"kml3d",NA,0.669762574399895,0.735152254485249,0.458999999999833
"NUISANCE","BALANCED","N120_P8_S8",8,120,8,8,0,1,"longTAPIO",3,0.751707062245563,0.814034020891917,1.52499999999964
"NUISANCE","BALANCED","N120_P8_S8",8,120,8,8,0,1,"kml3d",NA,0.707660460650198,0.761605606780309,0.518000000000029
"NUISANCE","BALANCED","N120_P8_S8",9,120,8,8,0,1,"longTAPIO",3,0.747787982434573,0.799048726588246,1.4380000000001
"NUISANCE","BALANCED","N120_P8_S8",9,120,8,8,0,1,"kml3d",NA,0.673063424456958,0.718336273966236,0.467000000000553
"NUISANCE","BALANCED","N120_P8_S8",10,120,8,8,0,1,"longTAPIO",3,0.688430942687128,0.764733992654997,1.38900000000012
"NUISANCE","BALANCED","N120_P8_S8",10,120,8,8,0,1,"kml3d",NA,0.603211031045476,0.671701059862525,0.471999999999753
"NUISANCE","BALANCED","N120_P8_S8",11,120,8,8,0,1,"longTAPIO",3,1,1,1.53200000000015
"NUISANCE","BALANCED","N120_P8_S8",11,120,8,8,0,1,"kml3d",NA,0.810615705846405,0.840187875958799,0.469999999999345
"NUISANCE","BALANCED","N120_P8_S8",12,120,8,8,0,1,"longTAPIO",3,0.733917565190793,0.801865289577262,1.39300000000003
"NUISANCE","BALANCED","N120_P8_S8",12,120,8,8,0,1,"kml3d",NA,0.710614134489616,0.768803847345379,0.463999999999942
"NUISANCE","BALANCED","N120_P8_S8",13,120,8,8,0,1,"longTAPIO",3,0.775248911158577,0.841596040632915,1.38400000000001
"NUISANCE","BALANCED","N120_P8_S8",13,120,8,8,0,1,"kml3d",NA,0.711940396914354,0.76780148425852,0.460000000000036
"NUISANCE","BALANCED","N120_P8_S8",14,120,8,8,0,1,"longTAPIO",3,0.692593749112896,0.74916729601842,1.36599999999999
"NUISANCE","BALANCED","N120_P8_S8",14,120,8,8,0,1,"kml3d",NA,0.700833322698792,0.73510320579159,0.464000000000851
"NUISANCE","BALANCED","N120_P8_S8",15,120,8,8,0,1,"longTAPIO",3,0.813654870028187,0.864786979256811,1.39000000000033
"NUISANCE","BALANCED","N120_P8_S8",15,120,8,8,0,1,"kml3d",NA,0.694774328012676,0.750292554455836,0.470999999999549
"NUISANCE","BALANCED","N120_P8_S8",16,120,8,8,0,1,"longTAPIO",3,1,1,1.38299999999981
"NUISANCE","BALANCED","N120_P8_S8",16,120,8,8,0,1,"kml3d",NA,0.702710062281721,0.74915012294929,0.458999999999833
"NUISANCE","BALANCED","N120_P8_S8",17,120,8,8,0,1,"longTAPIO",3,0.629474372876017,0.715838717987006,1.37100000000009
"NUISANCE","BALANCED","N120_P8_S8",17,120,8,8,0,1,"kml3d",NA,0.621154496682063,0.685205687917168,0.469000000000051
"NUISANCE","BALANCED","N120_P8_S8",18,120,8,8,0,1,"longTAPIO",3,0.745219210744003,0.821345282873471,1.39000000000033
"NUISANCE","BALANCED","N120_P8_S8",18,120,8,8,0,1,"kml3d",NA,0.660754831222564,0.720836078216716,0.465000000000146
"NUISANCE","BALANCED","N120_P8_S8",19,120,8,8,0,1,"longTAPIO",3,0.7447771864326,0.798927407199933,1.38599999999951
"NUISANCE","BALANCED","N120_P8_S8",19,120,8,8,0,1,"kml3d",NA,0.636779133992066,0.697798611952585,0.461999999999534
"NUISANCE","BALANCED","N120_P8_S8",20,120,8,8,0,1,"longTAPIO",3,0.632751363942297,0.709879306130143,1.39099999999962
"NUISANCE","BALANCED","N120_P8_S8",20,120,8,8,0,1,"kml3d",NA,0.615841205204062,0.696323442233513,0.46100000000024
"NUISANCE","BALANCED","N120_P16_S8",1,120,16,8,8,0.5,"longTAPIO",4,0.842432267264209,0.862373514854448,1.40399999999954
"NUISANCE","BALANCED","N120_P16_S8",1,120,16,8,8,0.5,"kml3d",NA,0.72860081976364,0.748645144243527,0.825000000000728
"NUISANCE","BALANCED","N120_P16_S8",2,120,16,8,8,0.5,"longTAPIO",4,0.676087115329033,0.736358502796124,1.42900000000009
"NUISANCE","BALANCED","N120_P16_S8",2,120,16,8,8,0.5,"kml3d",NA,0.520231719313586,0.599131671100709,0.680999999999585
"NUISANCE","BALANCED","N120_P16_S8",3,120,16,8,8,0.5,"longTAPIO",4,0.454665385995163,0.58053274241631,1.44500000000062
"NUISANCE","BALANCED","N120_P16_S8",3,120,16,8,8,0.5,"kml3d",NA,0.630895613106166,0.682670866869354,0.684000000000196
"NUISANCE","BALANCED","N120_P16_S8",4,120,16,8,8,0.5,"longTAPIO",4,0.69841104454285,0.76345243427278,1.40800000000036
"NUISANCE","BALANCED","N120_P16_S8",4,120,16,8,8,0.5,"kml3d",NA,0.613298570743646,0.685552421369989,0.686999999999898
"NUISANCE","BALANCED","N120_P16_S8",5,120,16,8,8,0.5,"longTAPIO",4,0.603810395126281,0.699775356510775,1.45399999999972
"NUISANCE","BALANCED","N120_P16_S8",5,120,16,8,8,0.5,"kml3d",NA,0.578728758650695,0.661334515652797,0.67699999999968
"NUISANCE","BALANCED","N120_P16_S8",6,120,16,8,8,0.5,"longTAPIO",4,0.712491029935729,0.763548084862647,1.42800000000079
"NUISANCE","BALANCED","N120_P16_S8",6,120,16,8,8,0.5,"kml3d",NA,0.707155022841953,0.737630519924793,0.692000000000007
"NUISANCE","BALANCED","N120_P16_S8",7,120,16,8,8,0.5,"longTAPIO",4,0.828311974879063,0.873355651440036,1.43299999999999
"NUISANCE","BALANCED","N120_P16_S8",7,120,16,8,8,0.5,"kml3d",NA,0.837982699193628,0.846837663666566,0.686999999999898
"NUISANCE","BALANCED","N120_P16_S8",8,120,16,8,8,0.5,"longTAPIO",4,1,1,1.43099999999959
"NUISANCE","BALANCED","N120_P16_S8",8,120,16,8,8,0.5,"kml3d",NA,0.766162310866575,0.782171687356901,0.682999999999993
"NUISANCE","BALANCED","N120_P16_S8",9,120,16,8,8,0.5,"longTAPIO",4,0.827252054941823,0.859155187296407,1.40799999999945
"NUISANCE","BALANCED","N120_P16_S8",9,120,16,8,8,0.5,"kml3d",NA,0.627224188004921,0.668841742879718,0.682000000000698
"NUISANCE","BALANCED","N120_P16_S8",10,120,16,8,8,0.5,"longTAPIO",4,0.810025542784163,0.837494394587911,1.41199999999935
"NUISANCE","BALANCED","N120_P16_S8",10,120,16,8,8,0.5,"kml3d",NA,0.729780600204463,0.767310926172466,0.692000000000007
"NUISANCE","BALANCED","N120_P16_S8",11,120,16,8,8,0.5,"longTAPIO",4,0.796199857018032,0.831762647221482,1.57000000000062
"NUISANCE","BALANCED","N120_P16_S8",11,120,16,8,8,0.5,"kml3d",NA,0.71854286860113,0.761237803404554,0.677000000000589
"NUISANCE","BALANCED","N120_P16_S8",12,120,16,8,8,0.5,"longTAPIO",4,0.730892329745561,0.796816856379414,1.42700000000059
"NUISANCE","BALANCED","N120_P16_S8",12,120,16,8,8,0.5,"kml3d",NA,0.673695622541266,0.686230448772481,0.694000000000415
"NUISANCE","BALANCED","N120_P16_S8",13,120,16,8,8,0.5,"longTAPIO",4,0.760143261880579,0.811251664300975,1.48700000000008
"NUISANCE","BALANCED","N120_P16_S8",13,120,16,8,8,0.5,"kml3d",NA,0.6933976235139,0.709227547820074,0.715000000000146
"NUISANCE","BALANCED","N120_P16_S8",14,120,16,8,8,0.5,"longTAPIO",4,0.87727897738847,0.889176353347186,1.70200000000023
"NUISANCE","BALANCED","N120_P16_S8",14,120,16,8,8,0.5,"kml3d",NA,0.718636838246729,0.754093612765324,0.71599999999944
"NUISANCE","BALANCED","N120_P16_S8",15,120,16,8,8,0.5,"longTAPIO",4,0.758302059452789,0.793035462108656,1.60000000000036
"NUISANCE","BALANCED","N120_P16_S8",15,120,16,8,8,0.5,"kml3d",NA,0.710776065581043,0.744827286475739,0.703999999999724
"NUISANCE","BALANCED","N120_P16_S8",16,120,16,8,8,0.5,"longTAPIO",4,0.803253950575841,0.845245496190591,1.5590000000002
"NUISANCE","BALANCED","N120_P16_S8",16,120,16,8,8,0.5,"kml3d",NA,0.678578069697151,0.735926857350383,0.692000000000007
"NUISANCE","BALANCED","N120_P16_S8",17,120,16,8,8,0.5,"longTAPIO",4,0.664435327143166,0.724731221101395,1.54100000000017
"NUISANCE","BALANCED","N120_P16_S8",17,120,16,8,8,0.5,"kml3d",NA,0.656877564240985,0.699556871184868,0.694999999999709
"NUISANCE","BALANCED","N120_P16_S8",18,120,16,8,8,0.5,"longTAPIO",4,0.679567573528736,0.748575844658644,1.58500000000004
"NUISANCE","BALANCED","N120_P16_S8",18,120,16,8,8,0.5,"kml3d",NA,0.607440979891569,0.696831515684625,0.704999999999927
"NUISANCE","BALANCED","N120_P16_S8",19,120,16,8,8,0.5,"longTAPIO",4,0.757780139229251,0.81838028344664,1.54500000000007
"NUISANCE","BALANCED","N120_P16_S8",19,120,16,8,8,0.5,"kml3d",NA,0.648241762063286,0.701925003646711,0.695000000000618
"NUISANCE","BALANCED","N120_P16_S8",20,120,16,8,8,0.5,"longTAPIO",4,0.876992381414224,0.884214302798619,1.67000000000007
"NUISANCE","BALANCED","N120_P16_S8",20,120,16,8,8,0.5,"kml3d",NA,0.751980619186626,0.776944302905325,0.713999999999942
"NUISANCE","BALANCED","N120_P32_S8",1,120,32,8,24,0.25,"longTAPIO",6,0.713451557761917,0.781764859233073,1.95400000000063
"NUISANCE","BALANCED","N120_P32_S8",1,120,32,8,24,0.25,"kml3d",NA,0.529177533235799,0.60312138471796,1.69300000000021
"NUISANCE","BALANCED","N120_P32_S8",2,120,32,8,24,0.25,"longTAPIO",6,0.617069088869068,0.704490899828216,1.79799999999977
"NUISANCE","BALANCED","N120_P32_S8",2,120,32,8,24,0.25,"kml3d",NA,0.600777907924221,0.654829869927467,1.71900000000005
"NUISANCE","BALANCED","N120_P32_S8",3,120,32,8,24,0.25,"longTAPIO",6,0.685307086661444,0.764886682532776,1.75999999999931
"NUISANCE","BALANCED","N120_P32_S8",3,120,32,8,24,0.25,"kml3d",NA,0.471485074132178,0.544670326073746,1.62400000000071
"NUISANCE","BALANCED","N120_P32_S8",4,120,32,8,24,0.25,"longTAPIO",6,0.782601388677084,0.830114440542445,1.68199999999979
"NUISANCE","BALANCED","N120_P32_S8",4,120,32,8,24,0.25,"kml3d",NA,0.705247246814943,0.7346719243576,1.60300000000007
"NUISANCE","BALANCED","N120_P32_S8",5,120,32,8,24,0.25,"longTAPIO",6,0.667868136074385,0.720338811304401,1.60699999999997
"NUISANCE","BALANCED","N120_P32_S8",5,120,32,8,24,0.25,"kml3d",NA,0.648094201825963,0.703500051204012,1.60199999999986
"NUISANCE","BALANCED","N120_P32_S8",6,120,32,8,24,0.25,"longTAPIO",6,0.775248911158577,0.841596040632915,1.69599999999991
"NUISANCE","BALANCED","N120_P32_S8",6,120,32,8,24,0.25,"kml3d",NA,0.732232910492524,0.760769166443643,1.64699999999993
"NUISANCE","BALANCED","N120_P32_S8",7,120,32,8,24,0.25,"longTAPIO",6,0.782419287651718,0.808433205952337,1.6820000000007
"NUISANCE","BALANCED","N120_P32_S8",7,120,32,8,24,0.25,"kml3d",NA,0.720694917538082,0.774780869150486,1.54300000000057
"NUISANCE","BALANCED","N120_P32_S8",8,120,32,8,24,0.25,"longTAPIO",6,0.877753681086634,0.902496636752747,1.75800000000072
"NUISANCE","BALANCED","N120_P32_S8",8,120,32,8,24,0.25,"kml3d",NA,0.667326426862746,0.705293277175635,1.57399999999961
"NUISANCE","BALANCED","N120_P32_S8",9,120,32,8,24,0.25,"longTAPIO",6,0.612063132773192,0.692933854849361,1.60999999999967
"NUISANCE","BALANCED","N120_P32_S8",9,120,32,8,24,0.25,"kml3d",NA,0.654747252955861,0.698761505106449,1.64899999999943
"NUISANCE","BALANCED","N120_P32_S8",10,120,32,8,24,0.25,"longTAPIO",6,0.664155304895015,0.715673386718113,1.67100000000028
"NUISANCE","BALANCED","N120_P32_S8",10,120,32,8,24,0.25,"kml3d",NA,0.434696773397495,0.532884474762615,1.5659999999998
"NUISANCE","BALANCED","N120_P32_S8",11,120,32,8,24,0.25,"longTAPIO",6,0.877753681086634,0.902496636752747,1.63199999999961
"NUISANCE","BALANCED","N120_P32_S8",11,120,32,8,24,0.25,"kml3d",NA,0.589554544209584,0.629920271889623,1.57300000000032
"NUISANCE","BALANCED","N120_P32_S8",12,120,32,8,24,0.25,"longTAPIO",6,0.659468035875625,0.722689465710853,1.61199999999917
"NUISANCE","BALANCED","N120_P32_S8",12,120,32,8,24,0.25,"kml3d",NA,0.686079164920088,0.730715604174904,1.61699999999928
"NUISANCE","BALANCED","N120_P32_S8",13,120,32,8,24,0.25,"longTAPIO",6,0.649843160972308,0.7288252256065,1.61700000000019
"NUISANCE","BALANCED","N120_P32_S8",13,120,32,8,24,0.25,"kml3d",NA,0.380830198525734,0.474365083995129,1.59300000000076
"NUISANCE","BALANCED","N120_P32_S8",14,120,32,8,24,0.25,"longTAPIO",6,0.768976090237509,0.813992138439839,1.62599999999929
"NUISANCE","BALANCED","N120_P32_S8",14,120,32,8,24,0.25,"kml3d",NA,0.668969984884474,0.728562361181268,1.65500000000065
"NUISANCE","BALANCED","N120_P32_S8",15,120,32,8,24,0.25,"longTAPIO",6,0.759987472596304,0.814035217329111,1.79199999999946
"NUISANCE","BALANCED","N120_P32_S8",15,120,32,8,24,0.25,"kml3d",NA,0.61335575857192,0.626744209170139,1.56899999999951
"NUISANCE","BALANCED","N120_P32_S8",16,120,32,8,24,0.25,"longTAPIO",6,0.702955027489737,0.760737113822212,1.63699999999972
"NUISANCE","BALANCED","N120_P32_S8",16,120,32,8,24,0.25,"kml3d",NA,0.607754121816042,0.652128293220753,1.63599999999951
"NUISANCE","BALANCED","N120_P32_S8",17,120,32,8,24,0.25,"longTAPIO",6,0.896020335213281,0.913714386456744,1.64100000000053
"NUISANCE","BALANCED","N120_P32_S8",17,120,32,8,24,0.25,"kml3d",NA,0.458508308019992,0.531751951826187,1.61499999999978
"NUISANCE","BALANCED","N120_P32_S8",18,120,32,8,24,0.25,"longTAPIO",6,0.787119856887299,0.84895390050084,1.64199999999983
"NUISANCE","BALANCED","N120_P32_S8",18,120,32,8,24,0.25,"kml3d",NA,0.689726839925755,0.716715287190341,1.58600000000024
"NUISANCE","BALANCED","N120_P32_S8",19,120,32,8,24,0.25,"longTAPIO",6,0.678920365547493,0.756854154996996,1.61800000000039
"NUISANCE","BALANCED","N120_P32_S8",19,120,32,8,24,0.25,"kml3d",NA,0.649996697043382,0.682777763431143,1.65499999999975
"NUISANCE","BALANCED","N120_P32_S8",20,120,32,8,24,0.25,"longTAPIO",6,0.797143480639744,0.835759288297355,1.66799999999967
"NUISANCE","BALANCED","N120_P32_S8",20,120,32,8,24,0.25,"kml3d",NA,0.568879731714267,0.651385208242895,1.67799999999988
"NUISANCE","BALANCED","N120_P64_S8",1,120,64,8,56,0.125,"longTAPIO",8,0.651288216790635,0.717354900663602,2.01999999999953
"NUISANCE","BALANCED","N120_P64_S8",1,120,64,8,56,0.125,"kml3d",NA,0.373945599161658,0.440124034081679,6.19499999999971
"NUISANCE","BALANCED","N120_P64_S8",2,120,64,8,56,0.125,"longTAPIO",8,0.778890399171977,0.819814970374542,1.86599999999999
"NUISANCE","BALANCED","N120_P64_S8",2,120,64,8,56,0.125,"kml3d",NA,0.520292659900873,0.553070298389894,6.05000000000018
"NUISANCE","BALANCED","N120_P64_S8",3,120,64,8,56,0.125,"longTAPIO",8,0.62896495079844,0.668802161515483,1.73999999999978
"NUISANCE","BALANCED","N120_P64_S8",3,120,64,8,56,0.125,"kml3d",NA,0.222376308356371,0.298784055821048,5.68199999999979
"NUISANCE","BALANCED","N120_P64_S8",4,120,64,8,56,0.125,"longTAPIO",8,0.547985874260576,0.60714189513683,1.74499999999989
"NUISANCE","BALANCED","N120_P64_S8",4,120,64,8,56,0.125,"kml3d",NA,0.390616629205412,0.426945728048389,5.81400000000031
"NUISANCE","BALANCED","N120_P64_S8",5,120,64,8,56,0.125,"longTAPIO",8,0.695773832784939,0.756820093318108,1.875
"NUISANCE","BALANCED","N120_P64_S8",5,120,64,8,56,0.125,"kml3d",NA,0.542578840775388,0.57695070926828,5.89599999999973
"NUISANCE","BALANCED","N120_P64_S8",6,120,64,8,56,0.125,"longTAPIO",8,0.533645320981169,0.569149384041422,1.76600000000053
"NUISANCE","BALANCED","N120_P64_S8",6,120,64,8,56,0.125,"kml3d",NA,0.127874088589278,0.168679710707501,5.64000000000033
"NUISANCE","BALANCED","N120_P64_S8",7,120,64,8,56,0.125,"longTAPIO",8,0.470699393575646,0.5477001994037,1.71599999999944
"NUISANCE","BALANCED","N120_P64_S8",7,120,64,8,56,0.125,"kml3d",NA,0.126691425896086,0.172482501260432,5.69700000000012
"NUISANCE","BALANCED","N120_P64_S8",8,120,64,8,56,0.125,"longTAPIO",8,0.761988173325383,0.820575215471334,1.73099999999977
"NUISANCE","BALANCED","N120_P64_S8",8,120,64,8,56,0.125,"kml3d",NA,0.373365537280769,0.38237573199163,5.80600000000049
"NUISANCE","BALANCED","N120_P64_S8",9,120,64,8,56,0.125,"longTAPIO",8,0.75955842168543,0.786680805776931,1.75200000000041
"NUISANCE","BALANCED","N120_P64_S8",9,120,64,8,56,0.125,"kml3d",NA,0.230040268954554,0.299487849749847,5.69499999999971
"NUISANCE","BALANCED","N120_P64_S8",10,120,64,8,56,0.125,"longTAPIO",8,0.372518076022088,0.529641772776297,1.72000000000025
"NUISANCE","BALANCED","N120_P64_S8",10,120,64,8,56,0.125,"kml3d",NA,0.32609445018959,0.338955043826788,5.64999999999964
"NUISANCE","BALANCED","N120_P64_S8",11,120,64,8,56,0.125,"longTAPIO",8,0.722514443662616,0.730571531697692,1.72400000000016
"NUISANCE","BALANCED","N120_P64_S8",11,120,64,8,56,0.125,"kml3d",NA,0.150475974822753,0.21243370054655,5.65899999999965
"NUISANCE","BALANCED","N120_P64_S8",12,120,64,8,56,0.125,"longTAPIO",8,0.673870149961777,0.737886935634865,1.85300000000007
"NUISANCE","BALANCED","N120_P64_S8",12,120,64,8,56,0.125,"kml3d",NA,0.232968753397552,0.309587109895243,5.67900000000009
"NUISANCE","BALANCED","N120_P64_S8",13,120,64,8,56,0.125,"longTAPIO",8,0.604150279507395,0.63906691632804,1.73300000000017
"NUISANCE","BALANCED","N120_P64_S8",13,120,64,8,56,0.125,"kml3d",NA,0.403088465889919,0.447839888493122,5.69499999999971
"NUISANCE","BALANCED","N120_P64_S8",14,120,64,8,56,0.125,"longTAPIO",8,0.740087050525234,0.775379871413728,1.73099999999977
"NUISANCE","BALANCED","N120_P64_S8",14,120,64,8,56,0.125,"kml3d",NA,0.356890745605407,0.42244563026137,5.66100000000006
"NUISANCE","BALANCED","N120_P64_S8",15,120,64,8,56,0.125,"longTAPIO",8,0.586646082593593,0.678960218037145,1.72199999999975
"NUISANCE","BALANCED","N120_P64_S8",15,120,64,8,56,0.125,"kml3d",NA,0.156772611855354,0.201671479973538,5.75900000000001
"NUISANCE","BALANCED","N120_P64_S8",16,120,64,8,56,0.125,"longTAPIO",8,0.721120874914902,0.75366111969671,1.72500000000036
"NUISANCE","BALANCED","N120_P64_S8",16,120,64,8,56,0.125,"kml3d",NA,0.371457405021037,0.412275277423553,5.66100000000006
"NUISANCE","BALANCED","N120_P64_S8",17,120,64,8,56,0.125,"longTAPIO",8,0.570854847963282,0.656868179948697,1.75399999999991
"NUISANCE","BALANCED","N120_P64_S8",17,120,64,8,56,0.125,"kml3d",NA,0.370985130489616,0.424926991080151,5.65599999999995
"NUISANCE","BALANCED","N120_P64_S8",18,120,64,8,56,0.125,"longTAPIO",8,0.679741325931139,0.736594414492058,1.71699999999964
