"run","visit","cluster","feature","importance"
20,5,4,"y5",0.707093218180612
20,6,1,"y1",0.987781552145868
20,6,1,"y2",0.891466746871264
20,6,1,"y3",0.794934384029842
20,6,1,"y4",0.846993753932961
20,6,1,"y5",0.750535970406008
20,6,2,"y1",0.970725738840269
20,6,2,"y2",0.825728698357509
20,6,2,"y3",0.853511491744682
20,6,2,"y4",0.771494796453183
20,6,2,"y5",0.716187602954641
20,6,3,"y1",0.993826244739226
20,6,3,"y2",0.93199749279968
20,6,3,"y3",0.814758289556717
20,6,3,"y4",0.866503184555477
20,6,3,"y5",0.746248934693396
20,6,4,"y1",0.967662313978382
20,6,4,"y2",0.869327234493884
20,6,4,"y3",0.744006802122887
20,6,4,"y4",0.976347177287467
20,6,4,"y5",0.708315603449113
20,7,1,"y1",0.988215287070955
20,7,1,"y2",0.883864974063347
20,7,1,"y3",0.791357188511068
20,7,1,"y4",0.835865587508295
20,7,1,"y5",0.752955203075845
20,7,2,"y1",0.989623746174308
20,7,2,"y2",0.796363912005432
20,7,2,"y3",0.847988841849249
20,7,2,"y4",0.762612044367228
20,7,2,"y5",0.714057918078428
20,7,3,"y1",0.986701892059574
20,7,3,"y2",0.927901301783261
20,7,3,"y3",0.805382329456984
20,7,3,"y4",0.845851705741801
20,7,3,"y5",0.746639267153616
20,7,4,"y1",0.968001390335937
20,7,4,"y2",0.87546032332882
20,7,4,"y3",0.744775217654197
20,7,4,"y4",0.957227458435425
20,7,4,"y5",0.690743023030329
20,8,1,"y1",0.991213885238515
20,8,1,"y2",0.868299965573432
20,8,1,"y3",0.78611174437765
20,8,1,"y4",0.839308002301618
20,8,1,"y5",0.734845428930053
20,8,2,"y1",0.994999770991016
20,8,2,"y2",0.785265885978905
20,8,2,"y3",0.843528101732679
20,8,2,"y4",0.763693886950088
20,8,2,"y5",0.703122818781984
20,8,3,"y1",0.98553237354583
20,8,3,"y2",0.932073013843521
20,8,3,"y3",0.812113808119238
20,8,3,"y4",0.84118881272111
20,8,3,"y5",0.749068734875266
20,8,4,"y1",0.98256400338247
20,8,4,"y2",0.889581298940533
20,8,4,"y3",0.749068019480006
20,8,4,"y4",0.956817438893023
20,8,4,"y5",0.690731831574714
20,9,1,"y1",0.99300301653001
20,9,1,"y2",0.874220164711637
20,9,1,"y3",0.80173411109189
20,9,1,"y4",0.843299400034812
20,9,1,"y5",0.765006304321841
20,9,2,"y1",0.998629213411797
20,9,2,"y2",0.778375309984841
20,9,2,"y3",0.833714915465897
20,9,2,"y4",0.760857028350496
20,9,2,"y5",0.697913934000588
20,9,3,"y1",0.990604997488434
20,9,3,"y2",0.933275003814744
20,9,3,"y3",0.815137520099065
20,9,3,"y4",0.833851700396085
20,9,3,"y5",0.742669155382815
20,9,4,"y1",0.976875699686609
20,9,4,"y2",0.878323923915649
20,9,4,"y3",0.747253657608191
20,9,4,"y4",0.945782736118605
20,9,4,"y5",0.67525743190955
20,10,1,"y1",0.994507648268612
20,10,1,"y2",0.884993052720675
20,10,1,"y3",0.802415104091064
20,10,1,"y4",0.844634318029228
20,10,1,"y5",0.749073405107818
20,10,2,"y1",0.996214843480621
20,10,2,"y2",0.795939154031504
20,10,2,"y3",0.839461215896689
20,10,2,"y4",0.772503124946522
20,10,2,"y5",0.70145312030696
20,10,3,"y1",0.984609733130972
20,10,3,"y2",0.940171157640155
20,10,3,"y3",0.814849960280822
20,10,3,"y4",0.834317416846128
20,10,3,"y5",0.736254706155335
20,10,4,"y1",0.975977105746146
20,10,4,"y2",0.885507017679458
20,10,4,"y3",0.746340010857374
20,10,4,"y4",0.947580431910565
20,10,4,"y5",0.664816154195512
21,1,1,"y1",0.816348284158433
21,1,1,"y2",0.991471025788984
21,1,1,"y3",0.739225567154344
21,1,1,"y4",0.753277273268351
21,1,1,"y5",0.723743556928104
21,1,2,"y1",0.776806051901928
21,1,2,"y2",0.998708613761009
21,1,2,"y3",0.754861062818009
21,1,2,"y4",0.782045433177102
21,1,2,"y5",0.69976876784572
21,1,3,"y1",0.878698192089958
21,1,3,"y2",0.936060185475064
21,1,3,"y3",0.796880282638519
21,1,3,"y4",0.795792334268749
21,1,3,"y5",0.746751872749034
21,1,4,"y1",0.77504607852482
21,1,4,"y2",0.885242210170545
21,1,4,"y3",0.628318533382543
21,1,4,"y4",0.972608363820086
21,1,4,"y5",0.611378548262289
21,2,1,"y1",0.731419492379533
21,2,1,"y2",1
21,2,1,"y3",0.698373830730624
21,2,1,"y4",0.742893785086769
21,2,1,"y5",0.649954228670078
21,2,2,"y1",0.772360617214992
21,2,2,"y2",0.965751214490277
21,2,2,"y3",0.779252792540373
21,2,2,"y4",0.774844965383678
21,2,2,"y5",0.672609129717071
21,2,3,"y1",0.875026608459857
21,2,3,"y2",0.985971239850722
21,2,3,"y3",0.794045181991411
21,2,3,"y4",0.779991330188676
21,2,3,"y5",0.69030385103306
21,2,4,"y1",0.807671764391442
21,2,4,"y2",0.859464042252878
21,2,4,"y3",0.614669508143589
21,2,4,"y4",0.972386599980727
21,2,4,"y5",0.620621223238182
21,3,1,"y1",0.808569491739868
21,3,1,"y2",1
21,3,1,"y3",0.741973916935869
21,3,1,"y4",0.779740051980982
21,3,1,"y5",0.677035131074097
21,3,2,"y1",0.862207304004977
21,3,2,"y2",0.962406043195804
21,3,2,"y3",0.821215235716457
21,3,2,"y4",0.838018160453733
21,3,2,"y5",0.680398959069423
21,3,3,"y1",0.863999438480815
21,3,3,"y2",0.986343171475027
21,3,3,"y3",0.783301953290291
21,3,3,"y4",0.770904546183187
21,3,3,"y5",0.681936567745045
21,3,4,"y1",0.82291016682653
21,3,4,"y2",0.900469713920842
21,3,4,"y3",0.66676810296383
21,3,4,"y4",0.972874248131017
21,3,4,"y5",0.674820365219688
21,4,1,"y1",0.863293155303808
21,4,1,"y2",1
21,4,1,"y3",0.775995266013463
21,4,1,"y4",0.787072306642914
21,4,1,"y5",0.61473601082689
21,4,2,"y1",0.88689235149379
21,4,2,"y2",0.971611730657787
21,4,2,"y3",0.859395908957989
21,4,2,"y4",0.838621226118186
21,4,2,"y5",0.655127403015481
21,4,3,"y1",0.865376844441031
21,4,3,"y2",1
21,4,3,"y3",0.784960534551645
21,4,3,"y4",0.797661310093899
21,4,3,"y5",0.710759933678658
21,4,4,"y1",0.855715282016646
21,4,4,"y2",0.934853938592383
21,4,4,"y3",0.71549027343051
21,4,4,"y4",0.961578858005215
21,4,4,"y5",0.653259915083541
21,5,1,"y1",0.870749665841145
21,5,1,"y2",0.99998007745992
21,5,1,"y3",0.778237297705348
21,5,1,"y4",0.798933046437623
21,5,1,"y5",0.64150158117141
21,5,2,"y1",0.876664198222429
21,5,2,"y2",0.980481527985215
21,5,2,"y3",0.85917244175245
21,5,2,"y4",0.846703185295343
21,5,2,"y5",0.631335228409151
21,5,3,"y1",0.848908007090366
21,5,3,"y2",0.999650468220117
21,5,3,"y3",0.791615669699997
21,5,3,"y4",0.791345283918823
21,5,3,"y5",0.71055780656848
21,5,4,"y1",0.870141998152851
21,5,4,"y2",0.965917487899275
21,5,4,"y3",0.743496366391335
21,5,4,"y4",0.956669259848172
21,5,4,"y5",0.680594869166088
21,6,1,"y1",0.890085684695396
21,6,1,"y2",1
21,6,1,"y3",0.771339813634026
21,6,1,"y4",0.800111794682142
21,6,1,"y5",0.649784241885698
21,6,2,"y1",0.923362391360122
21,6,2,"y2",0.992442581208083
21,6,2,"y3",0.87017531025585
21,6,2,"y4",0.865322798445732
21,6,2,"y5",0.637803841013932
21,6,3,"y1",0.844914706345081
21,6,3,"y2",1
21,6,3,"y3",0.808735149340099
21,6,3,"y4",0.766957771813389
21,6,3,"y5",0.689534789957326
21,6,4,"y1",0.867018875104887
21,6,4,"y2",0.970567369391704
21,6,4,"y3",0.773400033870525
21,6,4,"y4",0.951144911806913
21,6,4,"y5",0.655550618323844
21,7,1,"y1",0.888383714521099
21,7,1,"y2",1
21,7,1,"y3",0.771204480145911
21,7,1,"y4",0.817665709182566
21,7,1,"y5",0.657451449352551
21,7,2,"y1",0.92855483700838
21,7,2,"y2",0.992208140213705
21,7,2,"y3",0.859308656654256
21,7,2,"y4",0.88370407139219
21,7,2,"y5",0.632588226879495
21,7,3,"y1",0.848330579447733
21,7,3,"y2",1
21,7,3,"y3",0.805870580347473
21,7,3,"y4",0.774788730732769
21,7,3,"y5",0.694509656051822
21,7,4,"y1",0.873951141521181
21,7,4,"y2",0.981574490243924
21,7,4,"y3",0.773536228835227
21,7,4,"y4",0.944709051957016
21,7,4,"y5",0.664628096647343
21,8,1,"y1",0.894296761747739
21,8,1,"y2",0.997245693729581
21,8,1,"y3",0.770025614897288
21,8,1,"y4",0.817652415404001
21,8,1,"y5",0.672544749703666
21,8,2,"y1",0.940099231415729
21,8,2,"y2",0.988702578862128
21,8,2,"y3",0.872270694033411
21,8,2,"y4",0.902765113568482
21,8,2,"y5",0.649398035418912
21,8,3,"y1",0.857117323799972
21,8,3,"y2",0.999867781803087
21,8,3,"y3",0.814757758516559
21,8,3,"y4",0.763989380652481
21,8,3,"y5",0.706267093046622
21,8,4,"y1",0.870789146764654
21,8,4,"y2",0.97743669246789
21,8,4,"y3",0.779433449076058
21,8,4,"y4",0.933623191612056
21,8,4,"y5",0.683043678732458
21,9,1,"y1",0.886327779290165
21,9,1,"y2",0.997061397427798
21,9,1,"y3",0.765456562393242
21,9,1,"y4",0.819578806187829
21,9,1,"y5",0.69080975059382
21,9,2,"y1",0.942429292741241
21,9,2,"y2",0.988200688125434
21,9,2,"y3",0.872053755360051
21,9,2,"y4",0.897424313807769
21,9,2,"y5",0.648555380720252
21,9,3,"y1",0.860339517832912
21,9,3,"y2",1
21,9,3,"y3",0.816816321786249
21,9,3,"y4",0.777857625552092
21,9,3,"y5",0.713518644442041
21,9,4,"y1",0.865840322658677
21,9,4,"y2",0.971696432530286
21,9,4,"y3",0.768870896538401
21,9,4,"y4",0.924526557790303
21,9,4,"y5",0.675424514794082
21,10,1,"y1",0.87178964100393
21,10,1,"y2",1
21,10,1,"y3",0.765159241016164
21,10,1,"y4",0.802149004252457
21,10,1,"y5",0.679015585402394
21,10,2,"y1",0.936438435704146
21,10,2,"y2",0.987911245639056
21,10,2,"y3",0.872750961590295
21,10,2,"y4",0.907723428627869
21,10,2,"y5",0.656958713193248
21,10,3,"y1",0.864405584154265
21,10,3,"y2",0.999855051629666
21,10,3,"y3",0.81075632196282
21,10,3,"y4",0.780138594512337
21,10,3,"y5",0.711553463203994
21,10,4,"y1",0.861325193217881
21,10,4,"y2",0.982185139470064
21,10,4,"y3",0.777068441401291
21,10,4,"y4",0.91498869626885
21,10,4,"y5",0.663453638718374
22,1,1,"y1",0.849640499149446
22,1,1,"y2",0.856252761323226
22,1,1,"y3",0.760320907124326
22,1,1,"y4",0.849597198136736
22,1,1,"y5",0.733152212091828
22,1,2,"y1",0.8808029145917
22,1,2,"y2",0.924439934127417
22,1,2,"y3",0.770964061345684
22,1,2,"y4",0.859586409630522
22,1,2,"y5",0.655413265807954
22,1,3,"y1",1
22,1,3,"y2",0.712763596586088
22,1,3,"y3",0.624621446481165
22,1,3,"y4",0.850442863614667
22,1,3,"y5",0.594735793542543
22,1,4,"y1",0.865709263977005
22,1,4,"y2",0.773343176616446
22,1,4,"y3",0.648642208596337
22,1,4,"y4",0.956971284304185
22,1,4,"y5",0.5753515119849
22,2,1,"y1",0.863564596616334
22,2,1,"y2",0.988229816253989
22,2,1,"y3",0.745780696774727
22,2,1,"y4",0.866510451560356
22,2,1,"y5",0.613933702178684
22,2,2,"y1",0.956204036137152
22,2,2,"y2",0.853950389289341
22,2,2,"y3",0.763889930836027
22,2,2,"y4",0.857317545062864
22,2,2,"y5",0.712141810346149
22,2,3,"y1",0.976619935746099
22,2,3,"y2",0.721905034917808
22,2,3,"y3",0.723559953693763
22,2,3,"y4",0.843351588444091
22,2,3,"y5",0.733167170216323
22,2,4,"y1",0.945105856250058
22,2,4,"y2",0.809839745810344
22,2,4,"y3",0.736723107593646
22,2,4,"y4",0.988502014483454
22,2,4,"y5",0.627582251812609
22,3,1,"y1",0.903010983211707
22,3,1,"y2",0.991264261243805
22,3,1,"y3",0.759617773466117
22,3,1,"y4",0.877434897056122
22,3,1,"y5",0.691433789664121
22,3,2,"y1",0.98202721020348
22,3,2,"y2",0.846410882961163
22,3,2,"y3",0.767206706168843
22,3,2,"y4",0.854627722853261
22,3,2,"y5",0.712937517726689
22,3,3,"y1",0.972492874741965
22,3,3,"y2",0.85397099672575
22,3,3,"y3",0.816022448859501
22,3,3,"y4",0.921745052246606
22,3,3,"y5",0.78725613294278
22,3,4,"y1",0.964890182894646
22,3,4,"y2",0.808843652831575
22,3,4,"y3",0.758176034736569
22,3,4,"y4",0.981571217305387
22,3,4,"y5",0.624481256951496
22,4,1,"y1",0.961254369377824
22,4,1,"y2",0.973241619296983
22,4,1,"y3",0.763535912534366
22,4,1,"y4",0.902580446323123
22,4,1,"y5",0.695874087491381
22,4,2,"y1",0.968378753841494
22,4,2,"y2",0.855730121839889
22,4,2,"y3",0.858474343547182
22,4,2,"y4",0.833138311373157
22,4,2,"y5",0.689167622435053
22,4,3,"y1",0.980187284316205
22,4,3,"y2",0.829147150514362
22,4,3,"y3",0.798524987348886
22,4,3,"y4",0.922137770027712
22,4,3,"y5",0.803121816110925
22,4,4,"y1",0.972854169829537
22,4,4,"y2",0.846416659111998
22,4,4,"y3",0.785492371000753
22,4,4,"y4",0.984501416902915
22,4,4,"y5",0.62869944051698
22,5,1,"y1",0.973130798513871
22,5,1,"y2",0.97472595285244
22,5,1,"y3",0.785173483942952
22,5,1,"y4",0.902498589557743
22,5,1,"y5",0.696294893167474
22,5,2,"y1",0.988953468722853
22,5,2,"y2",0.837618693895296
22,5,2,"y3",0.818446019695111
22,5,2,"y4",0.816577599376991
22,5,2,"y5",0.721845175987036
22,5,3,"y1",0.996585770689341
22,5,3,"y2",0.837815942647768
22,5,3,"y3",0.795281501626055
22,5,3,"y4",0.891568571376621
22,5,3,"y5",0.845863628772486
22,5,4,"y1",0.982310357003358
22,5,4,"y2",0.835912294600786
22,5,4,"y3",0.77737992410558
22,5,4,"y4",0.977003143735374
22,5,4,"y5",0.635689508952853
22,6,1,"y1",0.978101724246959
22,6,1,"y2",0.967007248607162
22,6,1,"y3",0.793429316507812
22,6,1,"y4",0.919759130387129
22,6,1,"y5",0.696658299912611
22,6,2,"y1",1
22,6,2,"y2",0.838689767402586
22,6,2,"y3",0.813326814345836
22,6,2,"y4",0.837673537905055
22,6,2,"y5",0.654436605636478
22,6,3,"y1",1
22,6,3,"y2",0.853347335141018
22,6,3,"y3",0.820763521226971
22,6,3,"y4",0.901471298369039
22,6,3,"y5",0.829306207557811
22,6,4,"y1",0.990947094364895
22,6,4,"y2",0.849727325432456
22,6,4,"y3",0.797603595482454
22,6,4,"y4",0.972643022663769
22,6,4,"y5",0.636490929172168
22,7,1,"y1",0.989117282725481
22,7,1,"y2",0.956999736268449
22,7,1,"y3",0.782123287010689
22,7,1,"y4",0.914264347516871
22,7,1,"y5",0.690746735186421
22,7,2,"y1",1
22,7,2,"y2",0.841038998808146
22,7,2,"y3",0.790554972306579
22,7,2,"y4",0.841852772355353
22,7,2,"y5",0.675569082533056
22,7,3,"y1",1
22,7,3,"y2",0.848061427171053
22,7,3,"y3",0.829890377024354
22,7,3,"y4",0.892194653262049
22,7,3,"y5",0.80054473826826
22,7,4,"y1",0.988277633118292
22,7,4,"y2",0.856150823023957
22,7,4,"y3",0.794078081674215
22,7,4,"y4",0.96792657432161
22,7,4,"y5",0.651480282968746
22,8,1,"y1",0.981490230726174
22,8,1,"y2",0.966561447569505
22,8,1,"y3",0.78220419188645
22,8,1,"y4",0.91839858381196
22,8,1,"y5",0.691300067297637
22,8,2,"y1",0.994684038287604
22,8,2,"y2",0.839528352769708
22,8,2,"y3",0.797538558823746
22,8,2,"y4",0.843729584492499
22,8,2,"y5",0.689491934326049
22,8,3,"y1",0.993302410549825
22,8,3,"y2",0.857223170273417
22,8,3,"y3",0.851010380638443
22,8,3,"y4",0.874770854051771
22,8,3,"y5",0.840905735064776
22,8,4,"y1",0.989797293537939
22,8,4,"y2",0.86361228172566
22,8,4,"y3",0.805174129386491
22,8,4,"y4",0.964784502781293
22,8,4,"y5",0.65564986778785
22,9,1,"y1",0.974549563841922
22,9,1,"y2",0.963668122843545
22,9,1,"y3",0.781721144434897
22,9,1,"y4",0.905052975282596
22,9,1,"y5",0.67156007090614
22,9,2,"y1",0.9923360297657
22,9,2,"y2",0.834361353394567
22,9,2,"y3",0.817387815194168
22,9,2,"y4",0.851327472360607
22,9,2,"y5",0.730969098056922
22,9,3,"y1",0.992302808197219
22,9,3,"y2",0.848856604845365
22,9,3,"y3",0.847218490065203
22,9,3,"y4",0.890094468243986
22,9,3,"y5",0.888439807032714
22,9,4,"y1",0.991253811013982
22,9,4,"y2",0.868703354697772
22,9,4,"y3",0.80676889480394
22,9,4,"y4",0.970079379674489
22,9,4,"y5",0.657799304155568
22,10,1,"y1",0.97869728134272
22,10,1,"y2",0.972159547641065
22,10,1,"y3",0.778115883727473
22,10,1,"y4",0.906311405757474
22,10,1,"y5",0.667462822481089
22,10,2,"y1",0.998258202212584
22,10,2,"y2",0.827777236229875
22,10,2,"y3",0.822981467496702
22,10,2,"y4",0.860841957396161
22,10,2,"y5",0.747541949238872
22,10,3,"y1",0.987028558120235
22,10,3,"y2",0.862054494027698
22,10,3,"y3",0.861904618233105
22,10,3,"y4",0.887894244536099
22,10,3,"y5",0.853668974336974
22,10,4,"y1",0.992589736559303
22,10,4,"y2",0.874536900901883
22,10,4,"y3",0.813729547758184
22,10,4,"y4",0.967594194288665
22,10,4,"y5",0.656544060268732
23,1,1,"y1",0.819559433398478
23,1,1,"y2",0.929371752054697
23,1,1,"y3",0.931832145505853
23,1,1,"y4",0.688974719478288
23,1,1,"y5",0.721162034260451
23,1,2,"y1",0.727140996037324
23,1,2,"y2",0.961042298362895
23,1,2,"y3",0.797935003462011
23,1,2,"y4",0.795722471701557
23,1,2,"y5",0.824621388261788
23,1,3,"y1",0.915182468515934
23,1,3,"y2",0.829050597401055
23,1,3,"y3",0.874485467052763
23,1,3,"y4",0.696149483267855
23,1,3,"y5",0.63587733724074
23,1,4,"y1",0.747985505750599
23,1,4,"y2",0.876395193978544
23,1,4,"y3",0.689597829484124
23,1,4,"y4",0.91536575596718
23,1,4,"y5",0.652406939531929
23,2,1,"y1",0.849507965094203
23,2,1,"y2",0.974478946143968
23,2,1,"y3",0.877373770717992
23,2,1,"y4",0.773429112247533
23,2,1,"y5",0.702545770529558
23,2,2,"y1",0.782792798571421
23,2,2,"y2",0.953319555806449
23,2,2,"y3",0.840028938017596
23,2,2,"y4",0.809307967604891
23,2,2,"y5",0.743535528540133
23,2,3,"y1",0.893641885326645
23,2,3,"y2",0.921511259278515
23,2,3,"y3",0.894586564340054
23,2,3,"y4",0.788966296179584
23,2,3,"y5",0.647776846329166
23,2,4,"y1",0.862835151505327
23,2,4,"y2",0.927945998860587
23,2,4,"y3",0.809264379166953
23,2,4,"y4",0.944898364840064
23,2,4,"y5",0.639665759959197
23,3,1,"y1",0.894598831884241
23,3,1,"y2",0.986820253421413
23,3,1,"y3",0.850942585776109
23,3,1,"y4",0.836857381325039
23,3,1,"y5",0.737618640027983
23,3,2,"y1",0.919270104953845
23,3,2,"y2",0.852391931258275
23,3,2,"y3",0.898601103674046
23,3,2,"y4",0.754981685202219
23,3,2,"y5",0.705403175888085
23,3,3,"y1",0.89979661771455
23,3,3,"y2",0.95633096323823
23,3,3,"y3",0.921743195701852
23,3,3,"y4",0.82337981012211
23,3,3,"y5",0.676063814568975
23,3,4,"y1",0.893802269371505
23,3,4,"y2",0.927164208475259
23,3,4,"y3",0.862587966110533
23,3,4,"y4",0.973713160830383
23,3,4,"y5",0.633142467121961
23,4,1,"y1",0.926074045362409
23,4,1,"y2",0.99123106576362
23,4,1,"y3",0.857739825308388
23,4,1,"y4",0.848169072324697
23,4,1,"y5",0.771184040918543
23,4,2,"y1",0.959868081630586
23,4,2,"y2",0.826651309821775
23,4,2,"y3",0.858416248472796
23,4,2,"y4",0.765011010369932
23,4,2,"y5",0.607651594970709
23,4,3,"y1",0.922813386788656
23,4,3,"y2",0.979186278013094
23,4,3,"y3",0.938209401042969
23,4,3,"y4",0.744834448422707
23,4,3,"y5",0.711183936073888
23,4,4,"y1",0.925289915979972
23,4,4,"y2",0.94568096455308
23,4,4,"y3",0.881336884745983
23,4,4,"y4",0.969178922967194
23,4,4,"y5",0.613160138978512
23,5,1,"y1",0.919192423664979
23,5,1,"y2",0.979990741871954
23,5,1,"y3",0.865551627514262
23,5,1,"y4",0.821736674003851
23,5,1,"y5",0.767219296178464
23,5,2,"y1",0.949493935352462
23,5,2,"y2",0.865073794434912
23,5,2,"y3",0.857992878373814
23,5,2,"y4",0.77749547618395
23,5,2,"y5",0.624148217709274
23,5,3,"y1",0.929864535662681
23,5,3,"y2",0.982862993857656
23,5,3,"y3",0.951106688725287
23,5,3,"y4",0.751505946281061
23,5,3,"y5",0.713132570974874
23,5,4,"y1",0.942397684171293
23,5,4,"y2",0.970915791772826
23,5,4,"y3",0.876124295336831
23,5,4,"y4",0.955542601745056
23,5,4,"y5",0.605614411272133
23,6,1,"y1",0.935369125839379
23,6,1,"y2",0.987239905815818
23,6,1,"y3",0.867435798142761
23,6,1,"y4",0.845498646601539
23,6,1,"y5",0.777035204989526
23,6,2,"y1",0.978865881822567
23,6,2,"y2",0.876549083784981
23,6,2,"y3",0.897284583123955
23,6,2,"y4",0.773617186319731
23,6,2,"y5",0.652116726675928
23,6,3,"y1",0.919642402297802
23,6,3,"y2",0.974024166506168
23,6,3,"y3",0.953906153806494
23,6,3,"y4",0.756858134313045
23,6,3,"y5",0.703734396166949
23,6,4,"y1",0.935426704832679
23,6,4,"y2",0.968638135301102
23,6,4,"y3",0.875199482311825
23,6,4,"y4",0.942912384191648
23,6,4,"y5",0.603748386522975
23,7,1,"y1",0.94052221114738
23,7,1,"y2",0.98909377995101
23,7,1,"y3",0.858797110574857
23,7,1,"y4",0.856707756043999
23,7,1,"y5",0.781238251833175
23,7,2,"y1",0.979543916961014
23,7,2,"y2",0.894305553078582
23,7,2,"y3",0.882886778432749
23,7,2,"y4",0.770483004364604
23,7,2,"y5",0.65714601449372
23,7,3,"y1",0.911386983559089
23,7,3,"y2",0.985821163882878
23,7,3,"y3",0.946005535308541
23,7,3,"y4",0.754949488347654
23,7,3,"y5",0.701490907453087
23,7,4,"y1",0.939215735713573
23,7,4,"y2",0.971138489160932
23,7,4,"y3",0.869163993431529
23,7,4,"y4",0.931958624041791
23,7,4,"y5",0.614517805897968
23,8,1,"y1",0.94016720470829
23,8,1,"y2",0.988894906736236
23,8,1,"y3",0.866741815651924
23,8,1,"y4",0.855575563574128
23,8,1,"y5",0.777228577185746
23,8,2,"y1",0.997216079159299
23,8,2,"y2",0.853733537000639
23,8,2,"y3",0.853666972255028
23,8,2,"y4",0.733219740688016
23,8,2,"y5",0.624544460996487
23,8,3,"y1",0.909696084109356
23,8,3,"y2",0.986142721353116
23,8,3,"y3",0.950935847393518
23,8,3,"y4",0.75128574726149
23,8,3,"y5",0.708437155278259
23,8,4,"y1",0.947501736757577
23,8,4,"y2",0.981766316606226
23,8,4,"y3",0.865948312982548
23,8,4,"y4",0.925959063533402
23,8,4,"y5",0.614024185418767
23,9,1,"y1",0.937456508318805
23,9,1,"y2",0.982533248751557
23,9,1,"y3",0.871466740075587
23,9,1,"y4",0.85587008924353
23,9,1,"y5",0.778140564680443
23,9,2,"y1",0.998357901879195
23,9,2,"y2",0.858109533340949
23,9,2,"y3",0.848074273012684
23,9,2,"y4",0.736742816360349
23,9,2,"y5",0.625539254589716
23,9,3,"y1",0.909321779718347
23,9,3,"y2",0.981167905849815
23,9,3,"y3",0.946147043830639
23,9,3,"y4",0.756841833208521
23,9,3,"y5",0.71753161209149
23,9,4,"y1",0.945013507274619
23,9,4,"y2",0.98144081860992
23,9,4,"y3",0.863034842585711
23,9,4,"y4",0.91872772955917
23,9,4,"y5",0.604948650827325
23,10,1,"y1",0.93757422141776
23,10,1,"y2",0.984908014651156
23,10,1,"y3",0.855818257634263
23,10,1,"y4",0.857981943880779
23,10,1,"y5",0.791890288385596
23,10,2,"y1",0.985785281146675
23,10,2,"y2",0.874001698313536
23,10,2,"y3",0.868168443871548
23,10,2,"y4",0.724860450637343
23,10,2,"y5",0.62701380325259
23,10,3,"y1",0.905513672786823
23,10,3,"y2",0.98403547685684
23,10,3,"y3",0.958718692831398
23,10,3,"y4",0.758830851401799
23,10,3,"y5",0.719002506836612
23,10,4,"y1",0.951468562913258
23,10,4,"y2",0.9830271244943
23,10,4,"y3",0.865026758230206
23,10,4,"y4",0.937893524337106
23,10,4,"y5",0.61382980843147
24,1,1,"y1",0.859213673068029
24,1,1,"y2",0.88640044431283
24,1,1,"y3",0.787383366897265
24,1,1,"y4",0.846882321629585
24,1,1,"y5",0.696064842432334
24,1,2,"y1",0.883709291630755
24,1,2,"y2",0.951002038279598
24,1,2,"y3",0.795010010410838
24,1,2,"y4",0.873891698664826
24,1,2,"y5",0.77425625259027
24,1,3,"y1",0.948336004619129
24,1,3,"y2",0.851959375319978
24,1,3,"y3",0.729042747645524
24,1,3,"y4",0.863054390086072
24,1,3,"y5",0.688050461586417
24,1,4,"y1",0.7973128233262
24,1,4,"y2",0.857564567115656
24,1,4,"y3",0.67817481159205
24,1,4,"y4",0.995903807059669
24,1,4,"y5",0.740956053367782
24,2,1,"y1",0.864299441689844
24,2,1,"y2",0.89108292319294
24,2,1,"y3",0.763533743854888
24,2,1,"y4",0.852397555546034
24,2,1,"y5",0.685343384714981
24,2,2,"y1",0.856088099701159
24,2,2,"y2",0.925774597537014
24,2,2,"y3",0.832235678382229
24,2,2,"y4",0.822826630076709
24,2,2,"y5",0.744847543854402
24,2,3,"y1",0.99099700020649
24,2,3,"y2",0.833240851584596
24,2,3,"y3",0.712291074927458
24,2,3,"y4",0.847773697529835
24,2,3,"y5",0.722948715181884
24,2,4,"y1",0.862648137402475
24,2,4,"y2",0.884603817416424
24,2,4,"y3",0.771607032422773
24,2,4,"y4",0.994322677696622
24,2,4,"y5",0.745179111658874
24,3,1,"y1",0.823845459907959
24,3,1,"y2",0.938195313695398
24,3,1,"y3",0.776404490293521
24,3,1,"y4",0.901898947998264
24,3,1,"y5",0.750352110155267
24,3,2,"y1",0.911147988359127
24,3,2,"y2",0.882177895901685
24,3,2,"y3",0.80756178477127
24,3,2,"y4",0.872361726378655
24,3,2,"y5",0.767784511750673
24,3,3,"y1",0.981083197869839
24,3,3,"y2",0.901169698190737
24,3,3,"y3",0.765926140654794
24,3,3,"y4",0.859285402553194
24,3,3,"y5",0.741310460209511
24,3,4,"y1",0.880400257435945
24,3,4,"y2",0.928793161489302
24,3,4,"y3",0.842782540843844
24,3,4,"y4",0.983754516213851
24,3,4,"y5",0.722651754631799
24,4,1,"y1",0.862393090205355
24,4,1,"y2",0.947784203325778
24,4,1,"y3",0.742255202742814
24,4,1,"y4",0.879972562968517
24,4,1,"y5",0.785774051495035
24,4,2,"y1",0.962330781156468
24,4,2,"y2",0.864345628627995
24,4,2,"y3",0.832279046444989
24,4,2,"y4",0.853867134902397
24,4,2,"y5",0.711076986114602
24,4,3,"y1",0.985110843172798
24,4,3,"y2",0.93451401447118
24,4,3,"y3",0.779356797770967
24,4,3,"y4",0.881005472942647
24,4,3,"y5",0.769907000776165
24,4,4,"y1",0.898350893097508
24,4,4,"y2",0.960395019286521
24,4,4,"y3",0.879359753835854
24,4,4,"y4",0.974123526318508
24,4,4,"y5",0.760304984959487
